id,propertyType,forSale,price,location,preciseLocation,squareFootage,propertySquareFootage,yearOfBuilding,floor,totalFloors,inRegistry,heating,numberOfRooms,numberOfToilets,parking,hasElevator,hasTerrace
51078,1,1,63000,Beograd,"Novi Beograd",45,NULL,2020,1,4,NULL,"etazno grejanje",1.5,NULL,NULL,1,1
51085,1,1,63000,Beograd,"Novi Beograd",45,NULL,2020,0,4,NULL,"etazno grejanje",1.5,NULL,NULL,1,1
51089,1,1,63000,Beograd,"Novi Beograd",45,NULL,2020,4,4,NULL,"etazno grejanje",1.5,NULL,NULL,1,1
38322,1,1,62700,"Novi Sad","Gradske lokacije",29,NULL,2020,3,3,NULL,"centralno grejanje",1,NULL,NULL,1,1
40999,1,1,62700,Nis,"Gradske lokacije",57,NULL,2020,2,NULL,1,NULL,2.5,1,1,NULL,1
51478,1,1,62600,"Novi Sad","Gradske lokacije",38,NULL,2020,0,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
57050,1,1,62600,Krusevac,"Gradske lokacije",73,NULL,2020,NULL,NULL,0,"centralno grejanje",3,0,1,1,NULL
49894,1,1,62550,"Novi Sad","Gradske lokacije",44,NULL,2020,0,2,NULL,"etazno grejanje",2,NULL,NULL,1,1
52711,1,1,62400,"Novi Sad","Gradske lokacije",43,NULL,2020,0,3,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
20928,1,1,62300,"Novi Sad","Gradske lokacije",34,NULL,2020,0,3,NULL,"grejanje na gas",2,NULL,NULL,1,NULL
50987,1,1,62300,Beograd,"Novi Beograd",44,NULL,2020,4,4,NULL,"etazno grejanje",1.5,NULL,NULL,1,1
20915,1,1,62250,"Novi Sad","Gradske lokacije",34,NULL,2020,0,3,NULL,"grejanje na gas",2,NULL,NULL,1,NULL
55192,1,1,62200,"Novi Sad","Gradske lokacije",40,NULL,2020,4,5,NULL,"centralno grejanje",2,NULL,NULL,1,NULL
55196,1,1,62100,"Novi Sad","Gradske lokacije",43,NULL,2020,1,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
55247,1,1,62100,"Vrnjacka Banja","Gradske lokacije",46,NULL,2020,2,3,0,NULL,1,1,1,NULL,1
56634,1,1,62100,"Vrnjacka Banja","Gradske lokacije",46,NULL,2020,2,3,0,NULL,1,1,1,NULL,1
57815,1,1,62100,"Vrnjacka Banja","Gradske lokacije",46,NULL,2020,2,3,NULL,"grejanje na struju",2,1,1,NULL,1
49639,1,1,62000,"Novi Sad","Gradske lokacije",40,NULL,2020,1,5,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
49694,1,1,62000,"Novi Sad","Gradske lokacije",40,NULL,2020,3,5,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
59119,1,1,62000,Zlatibor,"Okolne lokacije",42,NULL,2020,1,3,1,NULL,2,1,1,NULL,1
26096,1,1,61800,"Novi Sad","Gradske lokacije",29,NULL,2020,5,5,1,"centralno grejanje",1,1,NULL,1,1
33972,1,1,61800,"Novi Sad","Gradske lokacije",32,NULL,2020,5,5,NULL,"centralno grejanje",1.5,NULL,NULL,1,1
54154,1,1,61700,"Novi Sad","Gradske lokacije",51,NULL,2020,3,3,NULL,NULL,2,NULL,NULL,1,1
51224,1,1,61680,Beograd,"Novi Beograd",47,NULL,2020,2,2,NULL,"etazno grejanje",2.5,NULL,NULL,NULL,1
26956,1,1,61600,Kragujevac,"Gradske lokacije",56,NULL,2020,2,6,0,NULL,2.5,1,NULL,1,1
54121,1,1,61600,"Novi Sad","Gradske lokacije",46,NULL,2020,2,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
59255,1,1,61600,Zlatibor,"Gradske lokacije",35,NULL,2020,3,5,0,"podno grejanje",2,1,1,1,1
49242,1,1,61500,Nis,"Gradske lokacije",58,NULL,2020,1,NULL,NULL,"etazno grejanje",2,1,NULL,NULL,1
51618,1,1,61500,"Novi Sad","Gradske lokacije",38,NULL,2020,0,4,NULL,NULL,1.5,NULL,NULL,1,1
55339,1,1,61500,"Novi Sad","Gradske lokacije",41,NULL,2020,0,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
55303,1,1,61300,"Novi Sad","Gradske lokacije",40,NULL,2020,0,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
49239,1,1,61200,Nis,"Gradske lokacije",68,NULL,2020,0,NULL,NULL,"grejanje na struju",2,2,NULL,1,1
58468,1,1,61200,Valjevo,"Okolne lokacije",34,NULL,2020,2,3,NULL,"centralno grejanje",1.5,NULL,NULL,NULL,1
23123,1,1,61100,"Novi Sad","Gradske lokacije",33,NULL,2020,0,3,NULL,"grejanje na gas",2,NULL,NULL,1,NULL
59107,1,1,61050,Zlatibor,"Gradske lokacije",36,NULL,2020,0,5,NULL,NULL,2,1,NULL,NULL,NULL
21092,1,1,61000,Beograd,"Cukarica opstina",53,NULL,2020,2,2,NULL,"grejanje na gas",2,1,1,NULL,1
51492,1,1,60960,"Novi Sad","Gradske lokacije",37,NULL,2020,0,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
26107,1,1,60900,"Novi Sad","Gradske lokacije",31,NULL,2020,0,3,NULL,"centralno grejanje",1,NULL,NULL,1,NULL
45631,1,1,60800,Beograd,"Novi Beograd",43,NULL,2020,2,4,NULL,"etazno grejanje",2.5,NULL,NULL,1,1
49645,1,1,60700,"Novi Sad","Gradske lokacije",51,NULL,2020,3,3,NULL,"centralno grejanje",2,NULL,NULL,1,1
23161,1,1,60600,"Novi Sad","Gradske lokacije",34,NULL,2020,0,3,NULL,"grejanje na gas",2,NULL,NULL,1,NULL
38478,1,1,60500,"Novi Sad","Gradske lokacije",28,NULL,2020,1,3,NULL,"centralno grejanje",0.5,NULL,NULL,1,1
42128,1,1,60500,"Novi Sad","Gradske lokacije",47,NULL,2020,2,3,NULL,"centralno grejanje",1.5,NULL,NULL,1,1
13435,1,1,60300,"Novi Sad","Gradske lokacije",27,NULL,2020,0,2,NULL,"grejanje na gas",1,NULL,NULL,1,1
60398,1,1,60300,"Backa Palanka","Gradske lokacije",95,NULL,2020,4,4,NULL,"etazno grejanje",5,NULL,NULL,NULL,1
49792,1,1,60100,"Novi Sad","Gradske lokacije",46,NULL,2020,0,2,NULL,NULL,3,NULL,1,NULL,NULL
9821,1,1,59770,Beograd,"Cukarica opstina",44,NULL,2020,0,3,1,"etazno grejanje",2,NULL,1,NULL,NULL
27048,1,1,59500,Kragujevac,"Gradske lokacije",60,NULL,2020,0,4,1,"grejanje na gas",2.5,1,1,1,1
47608,1,1,59200,Kragujevac,"Gradske lokacije",55,NULL,2020,7,7,0,NULL,1,1,1,1,1
49742,1,1,59120,"Novi Sad","Gradske lokacije",40,NULL,2020,0,3,NULL,NULL,1.5,NULL,NULL,1,1
52750,1,1,59100,"Novi Sad","Gradske lokacije",42,NULL,2020,0,2,NULL,"grejanje na gas",1.5,NULL,NULL,NULL,1
10446,1,1,59000,Beograd,"Zemun opstina",42,NULL,2020,0,3,1,"etazno grejanje",1.5,1,NULL,NULL,NULL
11290,1,1,59000,Beograd,"Zvezdara opstina",37,NULL,2020,2,3,NULL,NULL,2,NULL,1,NULL,1
31433,1,1,59000,Kragujevac,"Gradske lokacije",59,NULL,2020,1,3,1,"grejanje na gas",2,1,1,1,1
49436,1,1,58950,"Novi Sad","Gradske lokacije",49,NULL,2020,0,3,NULL,"etazno grejanje",3,NULL,NULL,1,NULL
46894,1,1,58800,"Novi Sad","Gradske lokacije",43,NULL,2020,2,4,NULL,"centralno grejanje",2,1,NULL,1,1
34777,1,1,58710,"Novi Sad","Gradske lokacije",38,NULL,2020,0,3,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
16965,1,1,58660,"Novi Sad","Gradske lokacije",44,NULL,2020,1,3,NULL,"grejanje na gas",2,NULL,NULL,NULL,1
9789,1,1,58600,Beograd,"Cukarica opstina",47,NULL,2020,6,6,0,"etazno grejanje",2.5,NULL,NULL,1,1
54167,1,1,58600,"Novi Sad","Gradske lokacije",47,NULL,2020,2,3,NULL,NULL,2,NULL,NULL,1,1
45668,1,1,58500,Beograd,"Novi Beograd",55,NULL,2020,3,3,1,NULL,2.5,NULL,NULL,NULL,1
45679,1,1,58500,Beograd,"Novi Beograd",55,NULL,2020,3,3,1,NULL,2.5,NULL,NULL,NULL,1
58408,1,1,58450,Zlatibor,"Gradske lokacije",35,NULL,2020,-1,5,NULL,NULL,1.5,1,NULL,NULL,NULL
23149,1,1,58100,"Novi Sad","Gradske lokacije",32,NULL,2020,0,3,NULL,"grejanje na gas",2,NULL,NULL,1,NULL
52855,1,1,58100,"Novi Sad","Gradske lokacije",37,NULL,2020,2,3,1,"centralno grejanje",2,NULL,NULL,1,1
13985,1,1,58000,Nis,"Gradske lokacije",56,NULL,2020,2,3,1,"grejanje na struju",2.5,1,1,NULL,1
29393,1,1,58000,Nis,"Gradske lokacije",56,NULL,2020,1,2,1,"etazno grejanje",2.5,2,1,NULL,1
58695,1,1,58000,Zlatibor,"Okolne lokacije",39,NULL,2020,4,4,1,"norveski radijatori",2,1,1,1,NULL
33781,1,1,57920,"Novi Sad","Gradske lokacije",38,NULL,2020,2,NULL,0,"grejanje na gas",1.5,NULL,1,1,1
45554,1,1,57900,Beograd,"Novi Beograd",41,NULL,2020,3,4,NULL,"etazno grejanje",2,NULL,NULL,1,1
50981,1,1,57900,Beograd,"Novi Beograd",41,NULL,2020,4,4,NULL,"etazno grejanje",1.5,NULL,NULL,1,1
39496,1,1,57800,"Novi Sad","Gradske lokacije",28,NULL,2020,2,3,NULL,"grejanje na gas",0.5,NULL,NULL,1,1
49769,1,1,57600,"Novi Sad","Gradske lokacije",43,NULL,2020,0,3,NULL,"grejanje na gas",1.5,NULL,NULL,1,NULL
55921,1,1,57500,"Vrnjacka Banja","Gradske lokacije",46,NULL,2020,0,NULL,1,NULL,2,1,NULL,NULL,NULL
57229,1,1,57500,"Vrnjacka Banja","Gradske lokacije",50,NULL,2020,1,3,NULL,"centralno grejanje",2,1,1,NULL,1
55270,1,1,57200,"Novi Sad","Gradske lokacije",36,NULL,2020,1,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
43295,1,1,57110,"Novi Sad","Gradske lokacije",56,NULL,2020,0,2,NULL,"grejanje na gas",3.5,NULL,1,NULL,NULL
43435,1,1,57110,"Novi Sad","Gradske lokacije",56,NULL,2020,0,2,NULL,"grejanje na gas",3.5,NULL,1,NULL,NULL
49671,1,1,57100,"Novi Sad","Gradske lokacije",42,NULL,2020,3,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
49751,1,1,57100,"Novi Sad","Gradske lokacije",42,NULL,2020,4,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
49762,1,1,57100,"Novi Sad","Gradske lokacije",42,NULL,2020,2,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
52690,1,1,57100,"Novi Sad","Gradske lokacije",42,NULL,2020,1,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
31882,1,1,57050,"Novi Sad","Gradske lokacije",55,NULL,2020,0,2,NULL,"grejanje na gas",3.5,NULL,NULL,NULL,NULL
20945,1,1,57000,"Novi Sad","Gradske lokacije",41,NULL,2020,1,3,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
20973,1,1,57000,"Novi Sad","Gradske lokacije",41,NULL,2020,2,3,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
52722,1,1,57000,"Novi Sad","Gradske lokacije",42,NULL,2020,0,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
3659,1,1,56900,"Novi Sad","Gradske lokacije",30,NULL,2020,0,5,NULL,"centralno grejanje",0.5,NULL,NULL,1,NULL
50071,1,1,56800,"Novi Sad","Gradske lokacije",45,NULL,2020,1,2,NULL,NULL,1.5,NULL,NULL,NULL,1
51547,1,1,56650,"Novi Sad","Gradske lokacije",37,NULL,2020,4,4,NULL,"grejanje na gas",1.5,1,NULL,1,1
20982,1,1,56600,"Novi Sad","Gradske lokacije",40,NULL,2020,1,3,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
21008,1,1,56600,"Novi Sad","Gradske lokacije",40,NULL,2020,2,3,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
21063,1,1,56600,"Novi Sad","Gradske lokacije",40,NULL,2020,1,3,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
45540,1,1,56000,Beograd,"Novi Beograd",40,NULL,2020,0,4,NULL,"etazno grejanje",2,NULL,NULL,1,1
51104,1,1,56000,Beograd,"Novi Beograd",40,NULL,2020,3,3,NULL,"etazno grejanje",1.5,NULL,NULL,1,1
61040,1,1,56000,Svilajnac,"Gradske lokacije",70,NULL,2020,1,3,1,"etazno grejanje",2,2,1,1,1
52708,1,1,55900,"Novi Sad","Gradske lokacije",43,NULL,2020,0,2,NULL,"grejanje na gas",1.5,NULL,NULL,NULL,NULL
49675,1,1,55850,"Novi Sad","Gradske lokacije",41,NULL,2020,2,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
49736,1,1,55850,"Novi Sad","Gradske lokacije",41,NULL,2020,3,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
52685,1,1,55850,"Novi Sad","Gradske lokacije",41,NULL,2020,1,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
52513,1,1,55744,Nis,"Gradske lokacije",42,NULL,2020,1,NULL,0,NULL,2,NULL,NULL,NULL,NULL
25428,1,1,55600,Beograd,"Zvezdara opstina",41,NULL,2020,1,3,NULL,"centralno grejanje",1.5,1,1,1,NULL
43144,1,1,55520,"Novi Sad","Gradske lokacije",49,NULL,2020,0,2,NULL,"etazno grejanje",2,NULL,NULL,NULL,1
52509,1,1,55420,Nis,"Gradske lokacije",42,NULL,2020,3,NULL,0,NULL,2,NULL,NULL,NULL,NULL
55289,1,1,55400,"Novi Sad","Gradske lokacije",44,NULL,2020,1,3,NULL,"etazno grejanje",2,NULL,NULL,1,1
55326,1,1,55400,"Novi Sad","Gradske lokacije",44,NULL,2020,2,3,NULL,"etazno grejanje",2,NULL,NULL,1,1
12076,1,1,55300,Kragujevac,"Gradske lokacije",57,NULL,2020,3,4,0,"centralno grejanje",2.5,1,1,1,1
54127,1,1,55200,"Novi Sad","Gradske lokacije",39,NULL,2020,2,2,NULL,"grejanje na gas",2,NULL,NULL,NULL,1
22564,1,1,55100,Beograd,"Vozdovac opstina",41,NULL,2020,3,3,NULL,"etazno grejanje",1.5,1,1,NULL,1
25637,1,1,55100,Beograd,"Zvezdara opstina",54,NULL,2020,3,3,0,"etazno grejanje",2.5,NULL,NULL,NULL,NULL
57038,1,1,55055,Krusevac,"Gradske lokacije",77,NULL,2020,1,6,NULL,"centralno grejanje",2,2,1,1,1
57048,1,1,55055,Krusevac,"Gradske lokacije",77,NULL,2020,2,6,NULL,"centralno grejanje",2,2,1,1,1
6439,0,1,55000,Indjija,"Okolne lokacije",56,69400,2020,NULL,NULL,1,"etazno grejanje",3,1,1,NULL,1
25527,1,1,55000,Beograd,"Zvezdara opstina",54,NULL,2020,3,3,1,"etazno grejanje",2.5,NULL,NULL,NULL,NULL
36832,1,1,55000,"Novi Sad","Gradske lokacije",43,NULL,2020,0,2,1,"grejanje na gas",2,2,1,NULL,1
41813,1,1,55000,"Novi Sad","Gradske lokacije",39,NULL,2020,5,5,NULL,"grejanje na gas",2,NULL,NULL,1,NULL
49855,1,1,55000,"Novi Sad","Gradske lokacije",39,NULL,2020,5,5,NULL,"grejanje na gas",2,NULL,NULL,1,NULL
55940,1,1,55000,"Vrnjacka Banja","Gradske lokacije",50,NULL,2020,2,3,0,NULL,2,1,NULL,NULL,1
56494,1,1,55000,Beograd,"Obrenovac opstina",50,NULL,2020,2,4,0,"centralno grejanje",2,2,1,1,1
57201,1,1,55000,"Vrnjacka Banja","Gradske lokacije",50,NULL,2020,2,3,0,NULL,2,1,NULL,NULL,1
56028,1,1,54720,"Vrnjacka Banja","Gradske lokacije",38,NULL,2020,1,3,NULL,"etazno grejanje",2,NULL,NULL,1,1
56216,1,1,54600,"Vrnjacka Banja","Gradske lokacije",42,NULL,2020,2,4,NULL,"centralno grejanje",1,1,1,1,1
46017,1,1,54500,Beograd,"Zemun opstina",52,NULL,2020,2,2,NULL,"etazno grejanje",2,NULL,NULL,NULL,1
49566,1,1,54100,"Novi Sad","Gradske lokacije",42,NULL,2020,0,2,NULL,NULL,3,NULL,1,NULL,NULL
60401,1,1,54000,"Backa Palanka","Gradske lokacije",85,NULL,2020,4,4,NULL,"etazno grejanje",2,NULL,NULL,NULL,1
3627,1,1,53990,"Novi Sad","Gradske lokacije",45,NULL,2020,2,2,1,NULL,2.5,NULL,NULL,NULL,1
56261,1,1,53800,"Novi Sad","Gradske lokacije",35,NULL,2020,0,4,1,NULL,2,NULL,1,1,NULL
20799,1,1,53750,Beograd,"Cukarica opstina",43,NULL,2020,6,6,0,"etazno grejanje",1.5,NULL,NULL,1,1
11889,1,1,53600,"Novi Sad","Gradske lokacije",55,NULL,2020,0,2,NULL,"grejanje na gas",3.5,NULL,NULL,NULL,NULL
11977,1,1,53600,"Novi Sad","Gradske lokacije",55,NULL,2020,0,2,NULL,"grejanje na gas",3.5,NULL,NULL,NULL,NULL
16006,0,1,53560,Indjija,"Okolne lokacije",60,NULL,2020,NULL,NULL,NULL,"centralno grejanje",NULL,NULL,NULL,NULL,NULL
45337,1,1,53440,"Novi Sad","Gradske lokacije",40,NULL,2020,2,5,NULL,"grejanje na gas",2,1,NULL,1,1
55276,1,1,53400,"Novi Sad","Gradske lokacije",41,NULL,2020,1,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
56061,1,1,53280,"Vrnjacka Banja","Gradske lokacije",37,NULL,2020,1,3,NULL,"etazno grejanje",2,NULL,NULL,1,1
56179,1,1,53280,"Vrnjacka Banja","Gradske lokacije",37,NULL,2020,1,3,NULL,"etazno grejanje",2,NULL,NULL,1,1
43330,1,1,53200,"Novi Sad","Gradske lokacije",41,NULL,2020,2,2,NULL,"grejanje na gas",1.5,NULL,NULL,NULL,1
43374,1,1,53200,"Novi Sad","Gradske lokacije",43,NULL,2020,1,2,NULL,"grejanje na gas",1.5,NULL,NULL,NULL,1
51037,1,1,53200,Beograd,"Novi Beograd",38,NULL,2020,4,4,NULL,"etazno grejanje",1.5,NULL,NULL,1,1
44069,1,1,53052,Beograd,Vracar,26,NULL,2020,0,4,NULL,"centralno grejanje",0.5,NULL,1,1,NULL
771,1,1,53000,Kragujevac,"Gradske lokacije",43,NULL,2020,1,5,1,"centralno grejanje",1.5,1,NULL,NULL,1
13365,1,1,53000,"Novi Sad","Gradske lokacije",26,NULL,2020,0,2,NULL,"grejanje na gas",1,NULL,NULL,1,1
28884,1,1,53000,Nis,"Gradske lokacije",68,NULL,2020,NULL,NULL,0,NULL,3,2,NULL,NULL,NULL
50067,1,1,53000,"Novi Sad","Gradske lokacije",42,NULL,2020,2,2,NULL,NULL,1.5,NULL,NULL,NULL,1
49261,1,1,52900,Nis,"Gradske lokacije",50,NULL,2020,0,NULL,NULL,"etazno grejanje",2,1,NULL,1,1
52769,1,1,52600,"Novi Sad","Gradske lokacije",42,NULL,2020,1,2,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
34746,1,1,52530,"Novi Sad","Gradske lokacije",38,NULL,2020,3,3,NULL,"grejanje na gas",1.5,1,NULL,1,1
50993,1,1,52150,Beograd,"Novi Beograd",37,NULL,2020,2,4,NULL,"etazno grejanje",1.5,NULL,NULL,1,1
49725,1,1,52100,"Novi Sad","Gradske lokacije",38,NULL,2020,4,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
52696,1,1,52100,"Novi Sad","Gradske lokacije",38,NULL,2020,2,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
52746,1,1,52100,"Novi Sad","Gradske lokacije",38,NULL,2020,3,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
52764,1,1,52100,"Novi Sad","Gradske lokacije",38,NULL,2020,1,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
9799,1,1,52000,"Novi Sad","Gradske lokacije",28,NULL,2020,3,3,NULL,"grejanje na gas",0.5,NULL,NULL,1,1
18329,1,1,51900,"Novi Sad","Gradske lokacije",42,NULL,2020,2,2,NULL,"grejanje na struju",1.5,NULL,NULL,NULL,NULL
11141,1,1,51750,Beograd,"Zvezdara opstina",45,NULL,2020,0,5,0,"norveski radijatori",2.5,NULL,NULL,1,NULL
57440,1,1,51600,"Vrnjacka Banja","Gradske lokacije",43,NULL,2020,2,2,1,"grejanje na struju",0.5,1,NULL,1,1
56036,1,1,51540,"Vrnjacka Banja","Gradske lokacije",38,NULL,2020,1,4,0,"grejanje na struju",1,1,NULL,1,1
43233,1,1,51500,"Novi Sad","Gradske lokacije",39,NULL,2020,2,2,1,"grejanje na gas",2,1,NULL,NULL,1
48006,1,1,51500,Subotica,"Gradske lokacije",41,NULL,2020,5,6,NULL,"centralno grejanje",1.5,1,NULL,1,1
52732,1,1,51300,"Novi Sad","Gradske lokacije",39,NULL,2020,1,2,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
11068,1,1,51000,Beograd,"Zvezdara opstina",50,NULL,2020,3,3,0,"etazno grejanje",2,NULL,NULL,NULL,NULL
17270,1,1,51000,"Novi Sad","Gradske lokacije",69,NULL,2020,-1,2,1,"grejanje na gas",3,NULL,NULL,NULL,NULL
25468,1,1,51000,Beograd,"Zvezdara opstina",50,NULL,2020,3,3,1,"etazno grejanje",2.5,NULL,NULL,NULL,NULL
38673,1,1,51000,Kragujevac,"Gradske lokacije",48,NULL,2020,8,8,0,"grejanje na gas",1,1,NULL,NULL,1
52709,1,1,50870,"Novi Sad","Gradske lokacije",39,NULL,2020,3,3,NULL,"etazno grejanje",1.5,NULL,NULL,1,1
52735,1,1,50600,"Novi Sad","Gradske lokacije",35,NULL,2020,0,3,NULL,"grejanje na gas",1.5,NULL,NULL,1,NULL
57232,1,1,50600,"Vrnjacka Banja","Gradske lokacije",46,NULL,2020,3,3,NULL,"centralno grejanje",2,1,1,NULL,1
50090,1,1,50500,"Novi Sad","Gradske lokacije",40,NULL,2020,1,2,NULL,NULL,1.5,NULL,NULL,NULL,1
55342,1,1,50470,"Novi Sad","Gradske lokacije",37,NULL,2020,1,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
52717,1,1,50200,"Novi Sad","Gradske lokacije",38,NULL,2020,1,2,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
49399,1,1,50100,"Novi Sad","Gradske lokacije",34,NULL,2020,2,2,NULL,"etazno grejanje",0.5,NULL,NULL,1,1
49594,1,1,50100,"Novi Sad","Gradske lokacije",34,NULL,2020,2,2,NULL,"etazno grejanje",0.5,NULL,NULL,1,1
26855,1,1,50050,Kragujevac,"Gradske lokacije",46,NULL,2020,3,4,1,"grejanje na gas",1.5,1,1,1,1
11831,1,1,50000,Kragujevac,"Gradske lokacije",45,NULL,2020,3,3,1,"grejanje na gas",1,1,NULL,1,1
36806,1,1,50000,Beograd,"Palilula opstina",88,NULL,2020,NULL,NULL,NULL,NULL,3,2,NULL,NULL,NULL
24024,1,1,49950,"Novi Sad","Gradske lokacije",27,NULL,2020,3,3,NULL,"grejanje na gas",0.5,NULL,NULL,1,1
17282,1,1,49900,"Novi Sad","Gradske lokacije",70,NULL,2020,0,2,NULL,"grejanje na gas",3,NULL,NULL,NULL,NULL
52757,1,1,49810,"Novi Sad","Gradske lokacije",32,NULL,2020,0,4,NULL,"grejanje na gas",1.5,1,NULL,1,1
107,1,1,49740,"Novi Sad","Gradske lokacije",41,NULL,2020,2,2,1,NULL,2.5,NULL,NULL,NULL,1
49418,1,1,49700,"Novi Sad","Gradske lokacije",33,NULL,2020,2,2,NULL,"grejanje na gas",0.5,NULL,NULL,1,1
55295,1,1,49570,"Novi Sad","Gradske lokacije",38,NULL,2020,0,3,NULL,"etazno grejanje",2,NULL,NULL,1,1
31190,1,1,49500,"Novi Sad","Gradske lokacije",32,NULL,2020,4,4,NULL,NULL,0.5,NULL,1,1,1
42736,1,1,49500,"Novi Sad","Gradske lokacije",28,NULL,2020,2,4,NULL,"grejanje na gas",0.5,NULL,NULL,1,NULL
42747,1,1,49500,"Novi Sad","Gradske lokacije",28,NULL,2020,4,4,NULL,"grejanje na gas",0.5,NULL,NULL,1,NULL
42805,1,1,49500,"Novi Sad","Gradske lokacije",28,NULL,2020,1,4,NULL,"grejanje na gas",0.5,NULL,NULL,1,NULL
49587,1,1,49500,"Novi Sad","Gradske lokacije",33,NULL,2020,2,2,NULL,"grejanje na gas",0.5,NULL,NULL,1,1
42751,1,1,49400,"Novi Sad","Gradske lokacije",28,NULL,2020,4,4,NULL,"grejanje na gas",0.5,NULL,NULL,1,NULL
60427,1,1,49400,Sokobanja,"Gradske lokacije",38,NULL,2020,1,3,NULL,"grejanje na struju",1.5,1,NULL,NULL,1
42774,1,1,49350,"Novi Sad","Gradske lokacije",28,NULL,2020,1,4,NULL,"grejanje na gas",0.5,NULL,NULL,1,NULL
52726,1,1,49300,"Novi Sad","Gradske lokacije",36,NULL,2020,0,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
36448,1,1,49200,"Novi Sad","Gradske lokacije",31,NULL,2020,0,4,NULL,"centralno grejanje",0.5,NULL,NULL,NULL,NULL
17104,1,1,49184,Nis,"Gradske lokacije",43,NULL,2020,NULL,NULL,0,NULL,1.5,1,NULL,NULL,NULL
3197,1,1,49000,Beograd,"Zvezdara opstina",25,NULL,2020,0,5,1,"etazno grejanje",1.5,NULL,NULL,NULL,1
11433,1,1,49000,Beograd,"Zvezdara opstina",26,NULL,2020,0,5,1,"norveski radijatori",1.5,NULL,1,NULL,1
11909,1,1,49000,"Novi Sad","Gradske lokacije",39,NULL,2020,2,2,NULL,"grejanje na gas",1.5,NULL,1,NULL,1
25714,1,1,49000,Beograd,"Zvezdara opstina",56,NULL,2020,0,3,0,"etazno grejanje",2,NULL,NULL,NULL,1
25785,1,1,49000,Beograd,"Zvezdara opstina",56,NULL,2020,0,3,1,"etazno grejanje",2,NULL,NULL,NULL,1
60810,1,1,49000,Ub,"Gradske lokacije",70,NULL,2020,3,4,0,"centralno grejanje",2.5,1,1,1,1
56075,1,1,48840,"Vrnjacka Banja","Gradske lokacije",37,NULL,2020,1,3,0,"norveski radijatori",1,1,1,NULL,1
20805,1,1,48750,Beograd,"Cukarica opstina",39,NULL,2020,6,6,0,"etazno grejanje",1.5,NULL,NULL,1,1
42132,1,1,48550,"Novi Sad","Gradske lokacije",31,NULL,2020,2,5,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
49699,1,1,48550,"Novi Sad","Gradske lokacije",31,NULL,2020,3,5,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
17166,1,1,48527,Nis,"Gradske lokacije",42,NULL,2020,NULL,NULL,0,NULL,1.5,1,NULL,NULL,NULL
45352,1,1,48400,Beograd,"Zemun opstina",44,NULL,2020,4,4,NULL,"etazno grejanje",1.5,1,1,NULL,1
56781,1,1,48200,"Vrnjacka Banja","Gradske lokacije",36,NULL,2020,2,4,0,"norveski radijatori",1,1,1,1,1
52703,1,1,47900,"Novi Sad","Gradske lokacije",34,NULL,2020,0,2,NULL,"grejanje na gas",1.5,NULL,NULL,NULL,NULL
51607,1,1,47800,"Novi Sad","Gradske lokacije",25,NULL,2020,0,3,NULL,"grejanje na gas",0.5,NULL,NULL,1,NULL
43164,1,1,47500,"Novi Sad","Gradske lokacije",38,NULL,2020,2,2,1,NULL,1.5,NULL,NULL,NULL,1
52158,1,1,47400,"Novi Sad","Gradske lokacije",26,NULL,2020,3,3,1,NULL,0.5,NULL,NULL,NULL,1
